cableId,factor
5,1.9998034591194969
6,2.499664834428207
7,2.741105557189062
8,3.2209559987337766
9,2.116115773248844
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999581064097193
3,1.0
4,6.9985337243401755
5,2.733647399891285
6,4.108397991784574
7,2.021446216034134
8,2.000132573246719
9,1.9998724652467799
10,2.73712689823704
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0002197802197803
3,1.0
4,2.7078250520678373
5,4.577299412915851
6,19.03887399463807
7,2.755189136760427
8,2.0
9,1.9998177842565596
10,2.8836048344718863
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.169463366007643
5,6.250260145681581
6,6.550262237762238
7,5.305132743362832
8,2.0001665001665
9,2.449899953824842
10,2.0001256597134955
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,13.659751037344398
5,1.9997494989979958
6,4.5819152485819155
7,3.6815013404825736
8,22.939655172413794
9,1.999855553950599
10,2.6512830333205666
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,15.23157894736842
3,1.0
4,2.0001974723538707
5,2.000419463087248
6,2.0001310444240596
7,5.601100917431192
8,13.985337243401759
9,2.0
10,2.2763297308751858
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000233918128655
3,1.0
4,13.277950310559007
5,4.6777847702957835
6,2.5930572472594395
7,7.243620279006464
8,2.0002691065662
9,1.9998536085492609
10,2.16566265060241
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999555752998667
3,1.0
4,2.674390968508616
5,5.961089494163424
6,2.55461367426348
7,3.445089955022489
8,2.0
9,2.9227504244482176
10,2.0005810575246947
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998565073898695
3,1.0
4,2.120340788072417
5,2.0
6,5.338715338715339
7,9.993429697766096
8,2.215064935064935
9,2.3375658516817506
10,1.9998844331445742
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.800000000000001
3,1.0
4,2.0
5,2.350250178699071
6,9.443154523618894
7,2.4664366373902133
8,2.0
9,2.9259864580901236
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,9.96795580110497
3,1.0
4,2.000221729490022
5,2.0001444043321297
6,7.911655530809205
7,5.871625344352617
8,2.5024390243902435
9,7.063917525773196
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.035833586395384
3,1.0
4,1.9997999599919982
5,7.491358024691357
6,3.0657826582409613
7,3.0600765174232243
8,2.0
9,4.181015452538632
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.292080350958208
3,1.0
4,2.000201491033649
5,2.0003250975292586
6,2.221814848762603
7,3.840845070422535
8,3.6429840142095915
9,2.3615960099750626
10,1.999859214416444
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.9527081649151175
3,1.0
4,2.0001632386549137
5,1.9998615533711752
6,10.765071956437183
7,2.8409977417368095
8,2.4553799082100967
9,2.113194072487056
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000275178866263
3,1.0
4,2.6982182628062357
5,3.008833922261484
6,4.258561897702001
7,3.2241553485239645
8,1.999832242912263
9,2.0
10,20.5
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,8.327472527472528
3,1.0
4,1.9998240675580576
5,2.00030959752322
6,4.072029550584856
7,2.9284238488783942
8,2.2302381774249223
9,2.0
10,2.143586470963625
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001070663811564
3,1.0
4,2.0585123966942147
5,2.0
6,4.486622409977872
7,3.4354590264941467
8,2.426464270370901
9,2.0
10,2.592870544090056
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.2256047839086706
5,5.037474541751528
6,12.367491166077738
7,10.355029585798817
8,2.000161733786188
9,2.2255742200891326
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.421674192427927
3,1.0
4,1.9997969955339019
5,2.0
6,4.0226768157310495
7,2.9956306093528573
8,2.1894635089415173
9,10.755632582322358
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0203314539552366
3,1.0
4,1.9998308811094199
5,2.0
6,2.280614452617914
7,7.015640599001664
8,3.0358729074137343
9,2.0
10,22.616541353383457
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0002244165170553
3,1.0
4,10.96309963099631
5,2.5913098236775816
6,5.738351254480287
7,2.3312704768838737
8,2.0
9,3.3519958527734577
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.269891944990177
3,1.0
4,1.9997836434443965
5,1.9991103202846974
6,3.023188727393765
7,3.9789719626168223
8,2.485619469026549
9,2.771952396268897
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.642991435136829
5,2.0
6,7.3983388704318935
7,2.3206544393497293
8,2.9182330827067666
9,2.2221815519765737
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,9.941109852774632
3,1.0
4,2.0
5,3.29875406283857
6,3.4166256157635466
7,3.0152157374198456
8,2.0001642305797342
9,3.139882888744307
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.7002531645569623
3,1.0
4,1.999875
5,2.0
6,2.6795346377578
7,17.618219749652294
8,2.28579325594251
9,7.743311641359364
10,2.000186776242062
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,5.607913669064748
3,1.0
4,1.9987179487179487
5,2.000210349179638
6,4.072720759448325
7,10.766098484848484
8,15.90133779264214
9,2.0002327746741155
10,7.631438721136768
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0002322340919645
3,1.0
4,7.894592117323556
5,1.999604743083004
6,8.602836879432623
7,15.162500000000001
8,12.07398568019093
9,2.0
10,2.14725697786333
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,30.363636363636367
5,2.5159921176292253
6,3.689417442261289
7,4.513177313936327
8,2.0
9,2.0001378549765647
10,3.18459174714662
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.665596070281504
3,1.0
4,2.000141763538418
5,2.0
6,3.531200720883082
7,8.756983240223464
8,2.1671428571428573
9,3.168241965973535
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.795507358636716
3,1.0
4,2.0003231017770595
5,2.4559164733178656
6,3.4427135678391965
7,4.9447852760736195
8,1.9996851385390426
9,1.9998241912798873
10,2.153132689759606
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000107446008381
3,1.0
4,2.1208841289734535
5,2.000276090557703
6,3.5376834834093995
7,5.545243619489559
8,4.915196743554953
9,10.459587955625992
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0118078175895766
3,1.0
4,2.0
5,1.9997759856630823
6,2.9858759891816087
7,5.20300226915692
8,19.406521739130437
9,5.064975522919449
10,1.9998242839571254
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.1016042780748663
5,26.61341853035144
6,5.136656891495601
7,9.094496365524401
8,2.0
9,3.6793494045890216
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.1968054763262974
5,1.9998710343048747
6,1.9998848058979382
7,12.812546125461255
8,2.3495454545454546
9,2.0
10,8.114942528735632
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.0402649006622515
5,2.000189214758751
6,4.074488546948768
7,15.927546138072454
8,4.127684498242874
9,2.0001093254619
10,2.142271662763466
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000407166123779
3,1.0
4,2.5871511321748293
5,2.235773520160137
6,5.751866011287093
7,3.5187660095779036
8,1.9998721064074692
9,16.824766355140188
10,1.9997222993612889
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,14.60576923076923
3,1.0
4,2.0013175230566533
5,25.31496062992126
6,9.063778580024065
7,10.931785195936138
8,1.9997926601700189
9,3.387601753287414
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.154828411811652
3,1.0
4,2.0
5,2.685518955873213
6,9.7989898989899
7,28.872023809523814
8,2.0
9,2.0
10,32.22508038585209
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000363240101707
3,1.0
4,2.2349837662337664
5,2.221374045801527
6,2.5784088536228857
7,13.495081967213114
8,1.9997917534360683
9,2.0
10,2.7705278592375366
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,8.258715596330275
5,2.1123640757148614
6,3.9372837370242215
7,3.0192371475953568
8,2.0
9,3.289275821131777
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.4164702416028288
3,1.0
4,1.9998780785174348
5,5.313665943600868
6,5.654065133227056
7,3.400958904109589
8,2.0
9,2.0
10,2.642857142857143
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.3900432900432897
5,7.711143695014663
6,2.500360057609218
7,2.2903474054529465
8,2.00038037276531
9,2.0714285714285716
10,2.0003573981415297
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000221287895552
3,1.0
4,3.9942554131683607
5,2.0002145002145
6,2.8724378109452737
7,6.257966616084977
8,5.186318131256952
9,2.8627831715210355
10,1.9998492840994726
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.351162790697675
3,1.0
4,2.0
5,2.503515232674925
6,6.311883757135444
7,6.366396231353049
8,2.0
9,2.3253447583344493
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,6.614714424007744
3,1.0
4,1.999707345624817
5,3.6653523903400695
6,60.099041533546334
7,95.00505050505052
8,2.0002689618074236
9,2.0
10,2.3847528290649196
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,15.110773899848255
5,1.999845797995374
6,3.2199598951102884
7,2.5743001603156985
8,2.6701667696108706
9,2.9664134346261495
10,2.0002696144513346
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9991474850809887
3,1.0
4,21.712962962962962
5,2.0002491901320707
6,2.480128893662728
7,31.01641791044776
8,5.601535240753663
9,2.0
10,2.143764892772041
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0003954132068014
3,1.0
4,17.444827586206898
5,13.299168975069252
6,2.0
7,14.977886977886977
8,1.9995835068721364
9,2.0001357773251867
10,2.286712201179758
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001414827391057
3,1.0
4,2.0092382035247303
5,2.0
6,3.783729798438351
7,7.275488826815643
8,3.734061930783242
9,1.9998453927025353
10,2.0852813154925034
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,16.11111111111111
3,1.0
4,2.0
5,2.0
6,45.828629032258064
7,3.9518428372739915
8,2.35085517024949
9,2.0
10,5.3090909090909095
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.1976592977893366
3,1.0
4,2.0
5,5.852002027369488
6,3.2716564417177914
7,6.459302325581395
8,2.0
9,2.497274948317985
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.1930243669374105
5,2.0001786033220217
6,4.329277152197602
7,7.667095529109038
8,7.319607843137255
9,2.0
10,3.4058744993324432
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.2658227848101267
5,1.9996654399464704
6,4.092822330527248
7,12.992264416315049
8,2.624945103205973
9,2.7928486293206194
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999579831932773
3,1.0
4,3.2775482093663917
5,1.9996477632969356
6,17.0374531835206
7,3.202957225840521
8,2.594606946983547
9,2.536601974804222
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.7490685543964233
3,1.0
4,2.000135538086202
5,2.357878068091845
6,2.944762280528704
7,2.5573068357032724
8,2.0
9,2.1329288472145618
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.3016835016835016
5,31.684039087947884
6,2.69302752293578
7,2.3849528761780956
8,1.9997944078947367
9,2.2595786794853665
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9996743731683488
3,1.0
4,2.622117847993168
5,3.7210982658959537
6,6.856366928183464
7,8.491031390134529
8,2.0
9,1.9997124784358826
10,2.441207441207441
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.91304347826087
5,2.0001975894092077
6,10.468488990129082
7,2.6482904341144833
8,6.29539800995025
9,1.999822852081488
10,2.0529187124931805
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.8877735394499098
3,1.0
4,2.0
5,2.0
6,2.9939277251184837
7,2.791741472172352
8,6.743142144638404
9,5.656761673741662
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.9140518417462484
5,2.0
6,21.192926045016076
7,4.377947525738957
8,2.6395132668582053
9,2.0003001200480193
10,13.017578125
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001310444240596
3,1.0
4,2.210427226647357
5,3.957352005092298
6,13.072442120985809
7,5.811420982735723
8,2.0
9,2.0
10,2.4825236966824646
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,27.08268733850129
3,1.0
4,1.9998091967181837
5,2.154596815613765
6,9.942051683633515
7,2.0
8,2.0
9,4.287969515514425
10,1.9997461284589997
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.113646684831971
3,1.0
4,2.0001074344649763
5,3.22936660268714
6,5.519045786841093
7,2.9569160997732427
8,1.9998019017432649
9,2.2270758122743683
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.1582995951417008
3,1.0
4,2.000125062531266
5,13.177641653905052
6,3.3181305034996615
7,3.603727317312408
8,1.9997676039972112
9,1.9997220678154533
10,5.052668539325843
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.3284515853831933
3,1.0
4,2.0
5,2.0
6,9.93972746331237
7,2.2147611818287984
8,2.27727529677784
9,2.0530066815144767
10,2.0001446549978303
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.346341463414634
3,1.0
4,2.0
5,2.0001899696048633
6,2.232318555388355
7,5.263373362445415
8,22.546038543897218
9,2.4037527593818986
10,1.9998163452708906
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0927968090098545
3,1.0
4,2.0001121201928465
5,2.0001552553951254
6,6.835377069282649
7,4.264104035188373
8,2.6459231875128366
9,3.6464339908952956
10,1.999833555259654
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.431937984496124
3,1.0
4,2.0
5,2.650369003690037
6,5.972090072946401
7,2.211911194643487
8,2.0
9,2.0
10,2.550918196994992
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.65
3,1.0
4,2.000177746178457
5,2.0005133470225873
6,15.36019417475728
7,3.418539325842697
8,2.2306811677160847
9,2.0
10,2.025143481825635
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,5.200207468879668
3,1.0
4,2.0003990422984836
5,3.5004018215912134
6,3.3045327856828517
7,27.10830324909747
8,1.9998469543924087
9,2.0
10,3.3322161709258484
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,5.07945945945946
3,1.0
4,2.000212856534696
5,2.000182182546912
6,3.2669628917977667
7,3.3272994129158513
8,10.00820419325433
9,2.8882962033260116
10,1.9997827503801868
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001998001998005
3,1.0
4,2.1575431034482757
5,2.0821844465265698
6,14.776369168356998
7,3.352393005062126
8,2.0
9,3.0739942528735633
10,1.999532710280374
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.4393615270692774
3,1.0
4,2.0
5,1.9997308209959626
6,5.785093582887701
7,2.0457392743174565
8,5.006064690026955
9,1.9998696388997523
10,2.7080317740511917
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,6.062380649267982
3,1.0
4,2.0
5,2.404166666666667
6,6.408221302998966
7,2.571265560165975
8,1.9993069993069994
9,2.0
10,2.351145038167939
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.081462140992167
3,1.0
4,2.0
5,2.0
6,2.9149080086580086
7,3.5104268491365263
8,2.3201078005689473
9,2.3406306159124326
10,2.0001396063102055
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,10.873922413793103
3,1.0
4,2.0001982160555003
5,4.7919870497774175
6,3.893269065243587
7,4.73534338358459
8,1.999831109609863
9,5.669887278582931
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.243827572400907
3,1.0
4,1.9998810515046985
5,2.000164609053498
6,22.140534262485485
7,2.6650356493778835
8,4.439532334672999
9,2.6736703873933028
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,14.125313283208019
5,2.0
6,2.6809683604985617
7,20.17132551848512
8,10.008583690987125
9,2.1257626451485927
10,2.000185185185185
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999722684414864
3,1.0
4,4.130011454753722
5,15.132911392405063
6,2.6001653917717595
7,6.603833027041217
8,2.0
9,2.000179211469534
10,3.3954974140553698
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.2321159070329006
3,1.0
4,2.0
5,2.0
6,4.15236403388904
7,3.543673469387755
8,3.733333333333333
9,5.158045977011494
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.124839124839125
5,2.0
6,2.8329979879275657
7,11.199292973928413
8,3.184794086589229
9,1.9998386836586546
10,2.2940414507772022
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.9558427571351644
5,2.0
6,23.040518638573744
7,2.0
8,14.315934065934066
9,2.0
10,9.248351648351647
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,5.392029657089899
5,2.000216122757726
6,6.296628029504742
7,3.681195133220391
8,11.511194029850747
9,2.0432587492828453
10,1.9998876909254266
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.4782001117942984
3,1.0
4,2.000160720025715
5,8.631130063965884
6,3.087984723854289
7,2.505422476462877
8,2.0
9,3.921683798335781
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.86148409893993
3,1.0
4,2.000290782204129
5,6.570754716981133
6,4.38044418805884
7,3.2485561497326203
8,2.0002871912693854
9,2.000129516901956
10,2.051135608978616
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.835291046724093
5,1.999857529562616
6,20.654421768707483
7,5.886390073671966
8,3.4244937789704806
9,2.0
10,2.2070263488080304
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,24.498381877022656
3,1.0
4,2.0
5,1.999796665311102
6,11.777891504605936
7,2.7777911888955944
8,3.317032040472175
9,2.000212404418012
10,3.584697373429768
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.164518782561009
5,3.278211009174312
6,12.551264044943819
7,2.0001119068934647
8,2.0001399384270924
9,2.0
10,2.257951047926132
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.170278637770898
5,1.9997620747085414
6,11.320954907161804
7,3.055118110236221
8,3.222776073619632
9,11.019354838709678
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.6901813993665424
3,1.0
4,1.9997859589041098
5,1.99979761181947
6,4.757818639006758
7,3.9760966640399267
8,3.1209728363866076
9,5.070818070818071
10,1.9998394863563405
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.270824434002563
3,1.0
4,2.0
5,2.502379693283977
6,3.673604357128964
7,5.228682170542636
8,2.0
9,2.986890021849964
10,2.000162575191026
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.041624365482234
3,1.0
4,2.0
5,2.007464427338465
6,6.48024948024948
7,6.221556886227545
8,2.0
9,1.999620205089252
10,15.172910662824206
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.7597843450479234
3,1.0
4,2.0001447178002896
5,2.0280061664953752
6,5.5
7,6.511041990668741
8,1.9997466430200155
9,2.0
10,2.3852218968236087
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.0893575388629197
5,2.0006341154090044
6,2.3710874945406903
7,2.5737989886219976
8,3.828883495145631
9,2.0
10,3.789193976970771
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001121704991585
3,1.0
4,2.0175379045032815
5,2.321076472155609
6,3.8789148911398303
7,4.062926829268293
8,2.0
9,2.133505467800729
10,1.999857630979499
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.508130081300813
3,1.0
4,1.9997424008243172
5,2.8624719101123595
6,2.2038209837449863
7,3.397721724979658
8,2.0
9,2.000343997248022
10,26.6743119266055
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.6373990474218263
5,1.9998891229626345
6,3.007753680188786
7,3.2769343780607247
8,2.202051031620071
9,2.0
10,3.2804962095106824
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,14.41405082212257
3,1.0
4,2.0002074258452605
5,2.0976031957390147
6,8.181645268663813
7,4.358156028368795
8,2.000126968004063
9,2.3709369024856595
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0002251745102457
3,1.0
4,6.683972911963883
5,2.0389192666452236
6,2.633340625683658
7,3.004742885671493
8,2.000105174589819
9,5.21165817770232
10,2.000217202432667
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998073588903873
3,1.0
4,30.089855072463767
5,1.9997535124476213
6,2.589257503949447
7,2.2972731906218145
8,38.2688679245283
9,2.0
10,5.677975228863758
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.512403528114664
3,1.0
4,2.000219442615756
5,2.3089212274596647
6,2.0
7,14.829787234042552
8,2.0001370238421483
9,2.0
10,4.177884615384615
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.7091988130563798
3,1.0
4,2.0
5,4.529002320185615
6,2.8631898295290377
7,8.092690894242548
8,2.0
9,2.0
10,2.0023638121843774
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.00021372088053
3,1.0
4,5.351057747284163
5,2.0
6,2.9520854877628406
7,3.5540185364504078
8,24.771929824561404
9,5.1553588987217305
10,2.0003815337657382
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9997197309417039
3,1.0
4,2.712927756653992
5,2.0
6,7.092979127134725
7,2.1626938208747974
8,5.258989531178881
9,3.214557443570885
10,2.0001578033769922
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,11.583173996175907
3,1.0
4,2.0
5,4.767372881355932
6,1.9999000899190726
7,10.69284188034188
8,2.000177777777778
9,16.393715341959332
10,2.000225529995489
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000531914893617
3,1.0
4,8.158351409978307
5,2.84950399225744
6,5.154136833731105
7,5.919369575148469
8,2.0001698369565215
9,5.048709408825978
10,1.9998350923482848
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.824585015702109
5,3.23709167544784
6,52.02558635394456
7,2.771152754116979
8,2.0
9,2.0
10,2.266299862448418
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0002335902826442
3,1.0
4,3.1138181818181816
5,2.0
6,3.599065420560748
7,5.3382312170779045
8,2.0936715918594926
9,2.180317658050452
10,1.9997143673236222
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001513775355737
3,1.0
4,3.3206835888414172
5,2.837081459270365
6,14.98561695685087
7,2.9022137516493185
8,1.9996477632969356
9,2.280318870883429
10,2.000114626318203
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.2839135654261704
5,2.965770171149144
6,2.144503002818973
7,23.42302543507363
8,1.9998168162667154
9,2.1170649738610905
10,1.9998236331569663
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.539421813403416
3,1.0
4,1.999628804751299
5,3.909987141020146
6,2.9709981697874137
7,5.756410256410257
8,2.0
9,2.34855403348554
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.393223500155424
5,1.999804228660924
6,4.432704094140721
7,11.49459631277813
8,4.482229047827995
9,3.826303680981596
10,1.999799599198397
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000138811771238
3,1.0
4,2.8668921607640274
5,2.310431503979891
6,3.6218670541227747
7,10.721505376344085
8,2.0001208897485494
9,4.027612574341546
10,1.999789074035014
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,10.774436090225564
5,2.0
6,2.3270276146988476
7,2.533917367112584
8,2.1791647956892684
9,2.1644090305444887
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,7.55868544600939
5,16.991539763113366
6,6.405734485467399
7,2.293166479190101
8,2.0
9,2.0
10,5.959721146398141
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,9.79375
5,23.485714285714288
6,4.794122294201296
7,3.688548504741065
8,2.0
9,1.999856135807797
10,2.535753374680773
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998531571218798
3,1.0
4,2.4049090588027546
5,5.286842105263158
6,7.411082838563755
7,3.8429848995748426
8,1.9996682149966822
9,1.9998678996036985
10,2.468046951418324
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.170974396311127
3,1.0
4,1.9998882181980775
5,3.6719178082191783
6,79.95546558704453
7,3.8807231283159758
8,2.000373134328358
9,1.9997279651795432
10,2.4381426202321728
11,1.0
12,1.0
13,1.0
14,1.0
